Date,Hour,Avg_total_toll
2021-05-20,9,0.8958333333333334
2021-05-20,10,0.8333333333333334
2021-05-20,11,1.0833333333333333
2021-05-20,12,1.8958333333333333
2021-05-20,13,2.625
2021-05-20,14,4.395833333333333
2021-05-20,15,5.0
2021-05-20,16,4.708333333333333
2021-05-20,17,4.125
2021-05-20,18,2.2708333333333335
2021-05-20,19,1.0681818181818181
2021-05-20,20,
2021-05-20,21,
2021-05-20,22,
2021-05-20,23,
2021-05-21,0,
2021-05-21,1,
2021-05-21,2,
2021-05-21,3,
2021-05-21,4,
2021-05-21,5,0.75
2021-05-21,6,0.8541666666666666
2021-05-21,7,1.0416666666666667
2021-05-21,8,1.0416666666666667
2021-05-21,9,0.8958333333333334
2021-05-21,10,1.2291666666666667
2021-05-21,11,2.0208333333333335
2021-05-21,12,3.0625
2021-05-21,13,3.875
2021-05-21,14,5.0
2021-05-21,15,5.0
2021-05-21,16,5.0
2021-05-21,17,5.0
2021-05-21,18,4.666666666666667
2021-05-21,19,2.1363636363636362
2021-05-21,20,
2021-05-21,21,
2021-05-21,22,
2021-05-21,23,
2021-05-22,0,
2021-05-22,1,
2021-05-22,2,
2021-05-22,3,
2021-05-22,4,
2021-05-22,5,
2021-05-22,6,
2021-05-22,7,
2021-05-22,8,
2021-05-22,9,
2021-05-22,10,
2021-05-22,11,
2021-05-22,12,
2021-05-22,13,
2021-05-22,14,
2021-05-22,15,
2021-05-22,16,
2021-05-22,17,
2021-05-22,18,
2021-05-22,19,
2021-05-22,20,
2021-05-22,21,
2021-05-22,22,
2021-05-22,23,
2021-05-23,0,
2021-05-23,1,
2021-05-23,2,
2021-05-23,3,
2021-05-23,4,
2021-05-23,5,
2021-05-23,6,
2021-05-23,7,
2021-05-23,8,
2021-05-23,9,
2021-05-23,10,
2021-05-23,11,
2021-05-23,12,
2021-05-23,13,
2021-05-23,14,
2021-05-23,15,
2021-05-23,16,
2021-05-23,17,
2021-05-23,18,
2021-05-23,19,
2021-05-23,20,
2021-05-23,21,
2021-05-23,22,
2021-05-23,23,
2021-05-24,0,
2021-05-24,1,
2021-05-24,2,
2021-05-24,3,
2021-05-24,4,
2021-05-24,5,0.75
2021-05-24,6,0.8958333333333334
2021-05-24,7,0.9583333333333334
2021-05-24,8,0.9166666666666666
2021-05-24,9,0.75
2021-05-24,10,0.7916666666666666
2021-05-24,11,0.9166666666666666
2021-05-24,12,1.2083333333333333
2021-05-24,13,2.0833333333333335
2021-05-24,14,3.8958333333333335
2021-05-24,15,4.666666666666667
2021-05-24,16,4.6875
2021-05-24,17,4.24
2021-05-24,18,2.75
2021-05-24,19,0.9772727272727273
2021-05-24,20,
2021-05-24,21,
2021-05-24,22,
2021-05-24,23,
2021-05-25,0,
2021-05-25,1,
2021-05-25,2,
2021-05-25,3,
2021-05-25,4,
2021-05-25,5,0.75
2021-05-25,6,0.9166666666666666
2021-05-25,7,1.1041666666666667
2021-05-25,8,1.0416666666666667
2021-05-25,9,1.1458333333333333
2021-05-25,10,0.8541666666666666
2021-05-25,11,0.8333333333333334
2021-05-25,12,1.1875
2021-05-25,13,2.6458333333333335
2021-05-25,14,4.583333333333333
2021-05-25,15,4.934782608695652
2021-05-25,16,4.958333333333333
2021-05-25,17,4.604166666666667
2021-05-25,18,3.8125
2021-05-25,19,1.775
2021-05-25,20,
2021-05-25,21,
2021-05-25,22,
2021-05-25,23,
2021-05-26,0,
2021-05-26,1,
2021-05-26,2,
2021-05-26,3,
2021-05-26,4,
2021-05-26,5,0.75
2021-05-26,6,0.9791666666666666
2021-05-26,7,1.2291666666666667
2021-05-26,8,1.1875
2021-05-26,9,0.9166666666666666
2021-05-26,10,0.8541666666666666
2021-05-26,11,0.9583333333333334
2021-05-26,12,1.2083333333333333
2021-05-26,13,3.0416666666666665
2021-05-26,14,4.770833333333333
2021-05-26,15,4.833333333333333
2021-05-26,16,4.854166666666667
2021-05-26,17,4.9375
2021-05-26,18,3.625
2021-05-26,19,1.1363636363636365
2021-05-26,20,
2021-05-26,21,
2021-05-26,22,
2021-05-26,23,
2021-05-27,0,
2021-05-27,1,
2021-05-27,2,
2021-05-27,3,
2021-05-27,4,
2021-05-27,5,0.75
2021-05-27,6,0.9583333333333334
2021-05-27,7,1.25
2021-05-27,8,1.1875
2021-05-27,9,0.9166666666666666
2021-05-27,10,0.9583333333333334
2021-05-27,11,1.1666666666666667
2021-05-27,12,2.9791666666666665
2021-05-27,13,3.875
2021-05-27,14,5.0
2021-05-27,15,5.0
2021-05-27,16,5.0
2021-05-27,17,5.0
2021-05-27,18,4.145833333333333
2021-05-27,19,2.227272727272727
2021-05-27,20,
2021-05-27,21,
2021-05-27,22,
2021-05-27,23,
2021-05-28,0,
2021-05-28,1,
2021-05-28,2,
2021-05-28,3,
2021-05-28,4,
2021-05-28,5,0.75
2021-05-28,6,0.8958333333333334
2021-05-28,7,1.0625
2021-05-28,8,1.0
2021-05-28,9,0.9791666666666666
2021-05-28,10,1.3541666666666667
2021-05-28,11,2.1666666666666665
2021-05-28,12,4.5625
2021-05-28,13,4.739583333333333
2021-05-28,14,5.0
2021-05-28,15,5.0
2021-05-28,16,5.0
2021-05-28,17,5.0
2021-05-28,18,4.333333333333333
2021-05-28,19,1.5454545454545454
2021-05-28,20,
2021-05-28,21,
2021-05-28,22,
2021-05-28,23,
2021-05-29,0,
2021-05-29,1,
2021-05-29,2,
2021-05-29,3,
2021-05-29,4,
2021-05-29,5,
2021-05-29,6,
2021-05-29,7,
2021-05-29,8,
2021-05-29,9,
2021-05-29,10,
2021-05-29,11,
2021-05-29,12,
2021-05-29,13,
2021-05-29,14,
2021-05-29,15,
2021-05-29,16,
2021-05-29,17,
2021-05-29,18,
2021-05-29,19,
2021-05-29,20,
2021-05-29,21,
2021-05-29,22,
2021-05-29,23,
2021-05-30,0,
2021-05-30,1,
2021-05-30,2,
2021-05-30,3,
2021-05-30,4,
2021-05-30,5,
2021-05-30,6,
2021-05-30,7,
2021-05-30,8,
2021-05-30,9,
2021-05-30,10,
2021-05-30,11,
2021-05-30,12,
2021-05-30,13,
2021-05-30,14,
2021-05-30,15,
2021-05-30,16,
2021-05-30,17,
2021-05-30,18,
2021-05-30,19,
2021-05-30,20,
2021-05-30,21,
2021-05-30,22,
2021-05-30,23,
2021-05-31,0,
2021-05-31,1,
2021-05-31,2,
2021-05-31,3,
2021-05-31,4,
2021-05-31,5,
2021-05-31,6,
2021-05-31,7,
2021-05-31,8,
2021-05-31,9,
2021-05-31,10,
2021-05-31,11,
2021-05-31,12,
2021-05-31,13,
2021-05-31,14,
2021-05-31,15,
2021-05-31,16,
2021-05-31,17,
2021-05-31,18,
2021-05-31,19,
2021-05-31,20,
2021-05-31,21,
2021-05-31,22,
2021-05-31,23,
2021-06-01,0,
2021-06-01,1,
2021-06-01,2,
2021-06-01,3,
2021-06-01,4,
2021-06-01,5,0.75
2021-06-01,6,0.8958333333333334
2021-06-01,7,1.25
2021-06-01,8,1.3125
2021-06-01,9,0.8125
2021-06-01,10,0.9583333333333334
2021-06-01,11,1.0833333333333333
2021-06-01,12,2.0625
2021-06-01,13,2.2083333333333335
2021-06-01,14,4.681818181818182
2021-06-01,15,5.0
2021-06-01,16,4.666666666666667
2021-06-01,17,4.708333333333333
2021-06-01,18,2.7708333333333335
2021-06-01,19,1.0681818181818181
2021-06-01,20,
2021-06-01,21,
2021-06-01,22,
2021-06-01,23,
2021-06-02,0,
2021-06-02,1,
2021-06-02,2,
2021-06-02,3,
2021-06-02,4,
2021-06-02,5,0.75
2021-06-02,6,0.9375
2021-06-02,7,1.0208333333333333
2021-06-02,8,1.0208333333333333
2021-06-02,9,0.8333333333333334
2021-06-02,10,0.8125
2021-06-02,11,0.9166666666666666
2021-06-02,12,1.4791666666666667
2021-06-02,13,3.1666666666666665
2021-06-02,14,4.916666666666667
2021-06-02,15,4.979166666666667
2021-06-02,16,4.979166666666667
2021-06-02,17,4.978260869565218
2021-06-02,18,3.9791666666666665
2021-06-02,19,1.5909090909090908
2021-06-02,20,
2021-06-02,21,
2021-06-02,22,
2021-06-02,23,
2021-06-03,0,
2021-06-03,1,
2021-06-03,2,
2021-06-03,3,
2021-06-03,4,
2021-06-03,5,0.75
2021-06-03,6,0.9583333333333334
2021-06-03,7,1.1304347826086956
2021-06-03,8,1.1041666666666667
2021-06-03,9,0.9166666666666666
2021-06-03,10,0.9583333333333334
2021-06-03,11,1.1041666666666667
2021-06-03,12,1.875
2021-06-03,13,3.1041666666666665
2021-06-03,14,4.916666666666667
2021-06-03,15,5.0
2021-06-03,16,5.0
2021-06-03,17,4.5
2021-06-03,18,3.9166666666666665
2021-06-03,19,2.0
2021-06-03,20,
2021-06-03,21,
2021-06-03,22,
2021-06-03,23,
2021-06-04,0,
2021-06-04,1,
2021-06-04,2,
2021-06-04,3,
2021-06-04,4,
2021-06-04,5,0.75
2021-06-04,6,0.9166666666666666
2021-06-04,7,1.0833333333333333
2021-06-04,8,1.1875
2021-06-04,9,1.0
2021-06-04,10,1.1875
2021-06-04,11,1.8333333333333333
2021-06-04,12,2.375
2021-06-04,13,3.9791666666666665
2021-06-04,14,4.666666666666667
2021-06-04,15,5.0
2021-06-04,16,4.916666666666667
2021-06-04,17,5.0
2021-06-04,18,4.979166666666667
2021-06-04,19,3.9318181818181817
2021-06-04,20,
2021-06-04,21,
2021-06-04,22,
2021-06-04,23,
2021-06-05,0,
2021-06-05,1,
2021-06-05,2,
2021-06-05,3,
2021-06-05,4,
2021-06-05,5,
2021-06-05,6,
2021-06-05,7,
2021-06-05,8,
2021-06-05,9,
2021-06-05,10,
2021-06-05,11,
2021-06-05,12,
2021-06-05,13,
2021-06-05,14,
2021-06-05,15,
2021-06-05,16,
2021-06-05,17,
2021-06-05,18,
2021-06-05,19,
2021-06-05,20,
2021-06-05,21,
2021-06-05,22,
2021-06-05,23,
2021-06-06,0,
2021-06-06,1,
2021-06-06,2,
2021-06-06,3,
2021-06-06,4,
2021-06-06,5,
2021-06-06,6,
2021-06-06,7,
2021-06-06,8,
2021-06-06,9,
2021-06-06,10,
2021-06-06,11,
2021-06-06,12,
2021-06-06,13,
2021-06-06,14,
2021-06-06,15,
2021-06-06,16,
2021-06-06,17,
2021-06-06,18,
2021-06-06,19,
2021-06-06,20,
2021-06-06,21,
2021-06-06,22,
2021-06-06,23,
2021-06-07,0,
2021-06-07,1,
2021-06-07,2,
2021-06-07,3,
2021-06-07,4,
2021-06-07,5,0.75
2021-06-07,6,0.875
2021-06-07,7,0.9791666666666666
2021-06-07,8,1.0416666666666667
2021-06-07,9,0.8125
2021-06-07,10,0.8541666666666666
2021-06-07,11,0.875
2021-06-07,12,1.0625
2021-06-07,13,2.2083333333333335
2021-06-07,14,3.7708333333333335
2021-06-07,15,4.479166666666667
2021-06-07,16,4.271739130434782
2021-06-07,17,3.7291666666666665
2021-06-07,18,1.6458333333333333
2021-06-07,19,0.9318181818181818
2021-06-07,20,
2021-06-07,21,
2021-06-07,22,
2021-06-07,23,
2021-06-08,0,
2021-06-08,1,
2021-06-08,2,
2021-06-08,3,
2021-06-08,4,
2021-06-08,5,0.75
2021-06-08,6,0.9166666666666666
2021-06-08,7,1.2916666666666667
2021-06-08,8,1.0416666666666667
2021-06-08,9,0.8333333333333334
2021-06-08,10,0.8541666666666666
2021-06-08,11,0.9375
2021-06-08,12,1.0416666666666667
2021-06-08,13,2.2916666666666665
2021-06-08,14,4.583333333333333
2021-06-08,15,5.0
2021-06-08,16,5.0
2021-06-08,17,4.956521739130435
2021-06-08,18,3.0208333333333335
2021-06-08,19,1.3863636363636365
2021-06-08,20,
2021-06-08,21,
2021-06-08,22,
2021-06-08,23,
2021-06-09,0,
2021-06-09,1,
2021-06-09,2,
2021-06-09,3,
2021-06-09,4,
2021-06-09,5,0.75
2021-06-09,6,0.9375
2021-06-09,7,1.0833333333333333
2021-06-09,8,1.0833333333333333
2021-06-09,9,1.0
2021-06-09,10,0.9583333333333334
2021-06-09,11,1.1666666666666667
2021-06-09,12,1.4791666666666667
2021-06-09,13,3.5833333333333335
2021-06-09,14,4.625
2021-06-09,15,5.0
2021-06-09,16,5.0
2021-06-09,17,4.916666666666667
2021-06-09,18,4.583333333333333
2021-06-09,19,2.0454545454545454
2021-06-09,20,
2021-06-09,21,
2021-06-09,22,
2021-06-09,23,
2021-06-10,0,
2021-06-10,1,
2021-06-10,2,
2021-06-10,3,
2021-06-10,4,
2021-06-10,5,0.7708333333333334
2021-06-10,6,0.9583333333333334
2021-06-10,7,1.2291666666666667
2021-06-10,8,1.2291666666666667
2021-06-10,9,1.0625
2021-06-10,10,0.9375
2021-06-10,11,1.1041666666666667
2021-06-10,12,1.5625
2021-06-10,13,3.8125
2021-06-10,14,4.85
2021-06-10,15,4.681818181818182
2021-06-10,16,5.0
2021-06-10,17,4.99
2021-06-10,18,4.5625
2021-06-10,19,2.6136363636363638
2021-06-10,20,
2021-06-10,21,
2021-06-10,22,
2021-06-10,23,
2021-06-11,0,
2021-06-11,1,
2021-06-11,2,
2021-06-11,3,
2021-06-11,4,
2021-06-11,5,0.75
2021-06-11,6,0.9166666666666666
2021-06-11,7,1.125
2021-06-11,8,1.125
2021-06-11,9,1.0217391304347827
2021-06-11,10,1.3333333333333333
2021-06-11,11,1.9565217391304348
2021-06-11,12,3.4583333333333335
2021-06-11,13,4.479166666666667
2021-06-11,14,5.0
2021-06-11,15,5.0
2021-06-11,16,5.0
2021-06-11,17,5.0
2021-06-11,18,4.625
2021-06-11,19,2.090909090909091
2021-06-11,20,
2021-06-11,21,
2021-06-11,22,
2021-06-11,23,
2021-06-12,0,
2021-06-12,1,
2021-06-12,2,
2021-06-12,3,
2021-06-12,4,
2021-06-12,5,
2021-06-12,6,
2021-06-12,7,
2021-06-12,8,
2021-06-12,9,
2021-06-12,10,
2021-06-12,11,
2021-06-12,12,
2021-06-12,13,
2021-06-12,14,
2021-06-12,15,
2021-06-12,16,
2021-06-12,17,
2021-06-12,18,
2021-06-12,19,
2021-06-12,20,
2021-06-12,21,
2021-06-12,22,
2021-06-12,23,
2021-06-13,0,
2021-06-13,1,
2021-06-13,2,
2021-06-13,3,
2021-06-13,4,
2021-06-13,5,
2021-06-13,6,
2021-06-13,7,
2021-06-13,8,
2021-06-13,9,
2021-06-13,10,
2021-06-13,11,
2021-06-13,12,
2021-06-13,13,
2021-06-13,14,
2021-06-13,15,
2021-06-13,16,
2021-06-13,17,
2021-06-13,18,
2021-06-13,19,
2021-06-13,20,
2021-06-13,21,
2021-06-13,22,
2021-06-13,23,
2021-06-14,0,
2021-06-14,1,
2021-06-14,2,
2021-06-14,3,
2021-06-14,4,
2021-06-14,5,0.75
2021-06-14,6,0.8333333333333334
2021-06-14,7,0.9791666666666666
2021-06-14,8,0.9583333333333334
2021-06-14,9,0.875
2021-06-14,10,0.875
2021-06-14,11,0.9166666666666666
2021-06-14,12,1.625
2021-06-14,13,2.3125
2021-06-14,14,4.333333333333333
2021-06-14,15,4.916666666666667
2021-06-14,16,5.0
2021-06-14,17,4.861111111111111
2021-06-14,18,2.625
2021-06-14,19,1.0
2021-06-14,20,
2021-06-14,21,
2021-06-14,22,
2021-06-14,23,
2021-06-15,0,
2021-06-15,1,
2021-06-15,2,
2021-06-15,3,
2021-06-15,4,
2021-06-15,5,0.7708333333333334
2021-06-15,6,0.8958333333333334
2021-06-15,7,1.125
2021-06-15,8,1.1875
2021-06-15,9,0.9375
2021-06-15,10,0.9375
2021-06-15,11,1.0416666666666667
2021-06-15,12,1.8125
2021-06-15,13,2.5833333333333335
2021-06-15,14,4.583333333333333
2021-06-15,15,4.909090909090909
2021-06-15,16,3.1041666666666665
2021-06-15,17,4.931818181818182
2021-06-15,18,3.6041666666666665
2021-06-15,19,1.3870967741935485
2021-06-15,20,
2021-06-15,21,
2021-06-15,22,
2021-06-15,23,
2021-06-16,0,
2021-06-16,1,
2021-06-16,2,
2021-06-16,3,
2021-06-16,4,
2021-06-16,5,0.75
2021-06-16,6,0.9166666666666666
2021-06-16,7,1.5142857142857142
2021-06-16,8,1.4791666666666667
2021-06-16,9,1.5
2021-06-16,10,1.1875
2021-06-16,11,1.3863636363636365
2021-06-16,12,2.4375
2021-06-16,13,3.2916666666666665
2021-06-16,14,4.916666666666667
2021-06-16,15,4.916666666666667
2021-06-16,16,5.0
2021-06-16,17,4.916666666666667
2021-06-16,18,4.8125
2021-06-16,19,2.25
2021-06-16,20,
2021-06-16,21,
2021-06-16,22,
2021-06-16,23,
2021-06-17,0,
2021-06-17,1,
2021-06-17,2,
2021-06-17,3,
2021-06-17,4,
2021-06-17,5,0.75
2021-06-17,6,0.9791666666666666
2021-06-17,7,1.375
2021-06-17,8,1.75
2021-06-17,9,1.1714285714285715
2021-06-17,10,1.3541666666666667
2021-06-17,11,1.7083333333333333
2021-06-17,12,2.1041666666666665
2021-06-17,13,3.1458333333333335
2021-06-17,14,4.458333333333333
2021-06-17,15,5.0
2021-06-17,16,5.0
2021-06-17,17,4.770833333333333
2021-06-17,18,4.692857142857143
2021-06-17,19,2.2954545454545454
2021-06-17,20,
2021-06-17,21,
2021-06-17,22,
2021-06-17,23,
2021-06-18,0,
2021-06-18,1,
2021-06-18,2,
2021-06-18,3,
2021-06-18,4,
2021-06-18,5,0.75
2021-06-18,6,0.9375
2021-06-18,7,1.1666666666666667
2021-06-18,8,1.5625
2021-06-18,9,1.3125
2021-06-18,10,2.2916666666666665
2021-06-18,11,3.3958333333333335
2021-06-18,12,3.9166666666666665
2021-06-18,13,4.5
2021-06-18,14,4.9375
2021-06-18,15,5.0
2021-06-18,16,5.0
2021-06-18,17,5.0
2021-06-18,18,4.604166666666667
2021-06-18,19,2.9545454545454546
2021-06-18,20,
2021-06-18,21,
2021-06-18,22,
2021-06-18,23,
2021-06-19,0,
2021-06-19,1,
2021-06-19,2,
2021-06-19,3,
2021-06-19,4,
2021-06-19,5,
2021-06-19,6,
2021-06-19,7,
2021-06-19,8,
2021-06-19,9,
2021-06-19,10,
2021-06-19,11,
2021-06-19,12,
2021-06-19,13,
2021-06-19,14,
2021-06-19,15,
2021-06-19,16,
2021-06-19,17,
2021-06-19,18,
2021-06-19,19,
2021-06-19,20,
2021-06-19,21,
2021-06-19,22,
2021-06-19,23,
2021-06-20,0,
2021-06-20,1,
2021-06-20,2,
2021-06-20,3,
2021-06-20,4,
2021-06-20,5,
2021-06-20,6,
2021-06-20,7,
2021-06-20,8,
2021-06-20,9,
2021-06-20,10,
2021-06-20,11,
2021-06-20,12,
2021-06-20,13,
2021-06-20,14,
2021-06-20,15,
2021-06-20,16,
2021-06-20,17,
2021-06-20,18,
2021-06-20,19,
2021-06-20,20,
2021-06-20,21,
2021-06-20,22,
2021-06-20,23,
2021-06-21,0,
2021-06-21,1,
2021-06-21,2,
2021-06-21,3,
2021-06-21,4,
2021-06-21,5,0.75
2021-06-21,6,0.8541666666666666
2021-06-21,7,0.9791666666666666
2021-06-21,8,1.0
2021-06-21,9,1.0416666666666667
2021-06-21,10,0.7916666666666666
2021-06-21,11,0.8541666666666666
2021-06-21,12,1.7916666666666667
2021-06-21,13,3.5208333333333335
2021-06-21,14,4.375
2021-06-21,15,4.833333333333333
2021-06-21,16,4.742647058823529
2021-06-21,17,4.416666666666667
2021-06-21,18,4.25
2021-06-21,19,1.59375
2021-06-21,20,
2021-06-21,21,
2021-06-21,22,
2021-06-21,23,
2021-06-22,0,
2021-06-22,1,
2021-06-22,2,
2021-06-22,3,
2021-06-22,4,
2021-06-22,5,0.75
2021-06-22,6,1.0208333333333333
2021-06-22,7,1.4166666666666667
2021-06-22,8,1.3857142857142857
2021-06-22,9,0.9166666666666666
2021-06-22,10,0.875
2021-06-22,11,1.0625
2021-06-22,12,1.8857142857142857
2021-06-22,13,3.3333333333333335
2021-06-22,14,4.25
2021-06-22,15,5.0
2021-06-22,16,4.678571428571429
2021-06-22,17,4.909722222222222
2021-06-22,18,3.75
2021-06-22,19,1.3409090909090908
2021-06-22,20,
2021-06-22,21,
2021-06-22,22,
2021-06-22,23,
2021-06-23,0,
2021-06-23,1,
2021-06-23,2,
2021-06-23,3,
2021-06-23,4,
2021-06-23,5,0.75
2021-06-23,6,0.9375
2021-06-23,7,1.2083333333333333
2021-06-23,8,1.4791666666666667
2021-06-23,9,1.1666666666666667
2021-06-23,10,0.9166666666666666
2021-06-23,11,1.2916666666666667
2021-06-23,12,2.0208333333333335
2021-06-23,13,3.125
2021-06-23,14,4.916666666666667
2021-06-23,15,4.916666666666667
2021-06-23,16,5.0
2021-06-23,17,4.916666666666667
2021-06-23,18,4.270833333333333
2021-06-23,19,1.7727272727272727
2021-06-23,20,
2021-06-23,21,
2021-06-23,22,
2021-06-23,23,
2021-06-24,0,
2021-06-24,1,
2021-06-24,2,
2021-06-24,3,
2021-06-24,4,
2021-06-24,5,0.75
2021-06-24,6,1.0
2021-06-24,7,1.3333333333333333
2021-06-24,8,1.5416666666666667
2021-06-24,9,0.9791666666666666
2021-06-24,10,0.9791666666666666
2021-06-24,11,1.0416666666666667
2021-06-24,12,2.1458333333333335
2021-06-24,13,2.7083333333333335
2021-06-24,14,4.291666666666667
2021-06-24,15,5.0
2021-06-24,16,5.0
2021-06-24,17,5.0
2021-06-24,18,4.4375
2021-06-24,19,2.227272727272727
2021-06-24,20,
2021-06-24,21,
2021-06-24,22,
2021-06-24,23,
2021-06-25,0,
2021-06-25,1,
2021-06-25,2,
2021-06-25,3,
2021-06-25,4,
2021-06-25,5,0.7708333333333334
2021-06-25,6,1.0
2021-06-25,7,1.1041666666666667
2021-06-25,8,1.0833333333333333
2021-06-25,9,1.0416666666666667
2021-06-25,10,1.0
2021-06-25,11,1.5
2021-06-25,12,2.9583333333333335
2021-06-25,13,3.5833333333333335
2021-06-25,14,5.0
2021-06-25,15,5.0
2021-06-25,16,5.0
2021-06-25,17,5.0
2021-06-25,18,4.935714285714286
2021-06-25,19,2.9318181818181817
2021-06-25,20,
2021-06-25,21,
2021-06-25,22,
2021-06-25,23,
2021-06-26,0,
2021-06-26,1,
2021-06-26,2,
2021-06-26,3,
2021-06-26,4,
2021-06-26,5,
2021-06-26,6,
2021-06-26,7,
2021-06-26,8,
2021-06-26,9,
2021-06-26,10,
2021-06-26,11,
2021-06-26,12,
2021-06-26,13,
2021-06-26,14,
2021-06-26,15,
2021-06-26,16,
2021-06-26,17,
2021-06-26,18,
2021-06-26,19,
2021-06-26,20,
2021-06-26,21,
2021-06-26,22,
2021-06-26,23,
2021-06-27,0,
2021-06-27,1,
2021-06-27,2,
2021-06-27,3,
2021-06-27,4,
2021-06-27,5,
2021-06-27,6,
2021-06-27,7,
2021-06-27,8,
2021-06-27,9,
2021-06-27,10,
2021-06-27,11,
2021-06-27,12,
2021-06-27,13,
2021-06-27,14,
2021-06-27,15,
2021-06-27,16,
2021-06-27,17,
2021-06-27,18,
2021-06-27,19,
2021-06-27,20,
2021-06-27,21,
2021-06-27,22,
2021-06-27,23,
2021-06-28,0,
2021-06-28,1,
2021-06-28,2,
2021-06-28,3,
2021-06-28,4,
2021-06-28,5,0.75
2021-06-28,6,0.9166666666666666
2021-06-28,7,1.0208333333333333
2021-06-28,8,1.0
2021-06-28,9,0.875
2021-06-28,10,0.8541666666666666
2021-06-28,11,1.125
2021-06-28,12,1.9857142857142858
2021-06-28,13,3.0208333333333335
2021-06-28,14,4.571428571428571
2021-06-28,15,4.979166666666667
2021-06-28,16,4.708333333333333
2021-06-28,17,4.6875
2021-06-28,18,2.3541666666666665
2021-06-28,19,1.0681818181818181
2021-06-28,20,
2021-06-28,21,
2021-06-28,22,
2021-06-28,23,
2021-06-29,0,
2021-06-29,1,
2021-06-29,2,
2021-06-29,3,
2021-06-29,4,
2021-06-29,5,0.7708333333333334
2021-06-29,6,1.0208333333333333
2021-06-29,7,1.1666666666666667
2021-06-29,8,1.0833333333333333
2021-06-29,9,0.8333333333333334
2021-06-29,10,0.8541666666666666
2021-06-29,11,0.875
2021-06-29,12,1.3541666666666667
2021-06-29,13,3.0833333333333335
2021-06-29,14,4.9375
2021-06-29,15,5.0
2021-06-29,16,4.514285714285714
2021-06-29,17,5.0
2021-06-29,18,3.8857142857142857
2021-06-29,19,1.2727272727272727
2021-06-29,20,
2021-06-29,21,
2021-06-29,22,
2021-06-29,23,
2021-06-30,0,
2021-06-30,1,
2021-06-30,2,
2021-06-30,3,
2021-06-30,4,
2021-06-30,5,0.75
2021-06-30,6,0.9583333333333334
2021-06-30,7,1.1041666666666667
2021-06-30,8,1.125
2021-06-30,9,0.875
2021-06-30,10,1.0833333333333333
2021-06-30,11,1.375
2021-06-30,12,1.25
2021-07-01,7,1.1041666666666667
2021-07-01,8,1.0833333333333333
2021-07-01,9,1.0
2021-07-01,10,1.0208333333333333
2021-07-01,11,1.6041666666666667
2021-07-01,12,2.7083333333333335
2021-07-01,13,4.4
2021-07-01,14,5.0
2021-07-01,15,5.0
2021-07-01,16,5.0
2021-07-01,17,5.0
2021-07-01,18,4.357142857142857
2021-07-01,19,2.109375
2021-07-01,20,
2021-07-01,21,
2021-07-01,22,
2021-07-01,23,
2021-07-02,0,
2021-07-02,1,
2021-07-02,2,
2021-07-02,3,
2021-07-02,4,
2021-07-02,5,0.75
2021-07-02,6,0.8125
2021-07-02,7,1.0625
2021-07-02,8,1.0208333333333333
2021-07-02,9,1.3125
2021-07-02,10,2.6041666666666665
2021-07-02,11,3.0625
2021-07-02,12,4.0
2021-07-02,13,5.0
2021-07-02,14,5.0
2021-07-02,15,5.0
2021-07-02,16,5.0
2021-07-02,17,5.0
2021-07-02,18,3.9375
2021-07-02,19,1.4318181818181819
2021-07-02,20,
2021-07-02,21,
2021-07-02,22,
2021-07-02,23,
2021-07-03,0,
2021-07-03,1,
2021-07-03,2,
2021-07-03,3,
2021-07-03,4,
2021-07-03,5,
2021-07-03,6,
2021-07-03,7,
2021-07-03,8,
2021-07-03,9,
2021-07-03,10,
2021-07-03,11,
2021-07-03,12,
2021-07-03,13,
2021-07-03,14,
2021-07-03,15,
2021-07-03,16,
2021-07-03,17,
2021-07-03,18,
2021-07-03,19,
2021-07-03,20,
2021-07-03,21,
2021-07-03,22,
2021-07-03,23,
2021-07-04,0,
2021-07-04,1,
2021-07-04,2,
2021-07-04,3,
2021-07-04,4,
2021-07-04,5,
2021-07-04,6,
2021-07-04,7,
2021-07-04,8,
2021-07-04,9,
2021-07-04,10,
2021-07-04,11,
2021-07-04,12,
2021-07-04,13,
2021-07-04,14,
2021-07-04,15,
2021-07-04,16,
2021-07-04,17,
2021-07-04,18,
2021-07-04,19,
2021-07-04,20,
2021-07-04,21,
2021-07-04,22,
2021-07-04,23,
2021-07-05,0,
2021-07-05,1,
2021-07-05,2,
2021-07-05,3,
2021-07-05,4,
2021-07-05,5,
2021-07-05,6,
2021-07-05,7,
2021-07-05,8,
2021-07-05,9,
2021-07-05,10,
2021-07-05,11,
2021-07-05,12,
2021-07-05,13,
2021-07-05,14,
2021-07-05,15,
2021-07-05,16,
2021-07-05,17,
2021-07-05,18,
2021-07-05,19,
2021-07-05,20,
2021-07-05,21,
2021-07-05,22,
2021-07-05,23,
2021-07-06,0,
2021-07-06,1,
2021-07-06,2,
2021-07-06,3,
2021-07-06,4,
2021-07-06,5,0.75
2021-07-06,6,0.8541666666666666
2021-07-06,7,1.0208333333333333
2021-07-06,8,1.0625
2021-07-06,9,0.9583333333333334
2021-07-06,10,0.9583333333333334
2021-07-06,11,1.275
2021-07-06,12,2.5416666666666665
2021-07-06,13,2.1041666666666665
2021-07-06,14,3.5454545454545454
2021-07-06,15,4.916666666666667
2021-07-06,16,4.958333333333333
2021-07-06,17,4.6875
2021-07-06,18,2.7916666666666665
2021-07-06,19,1.0681818181818181
